City,0,1,2,3,4,5,6,7,8,9,10
Ft. Worth,0.533333333333334,0.9571428571428572,-2.0333333333333328,0.0,1.1666666666666663,-3.4333333333333327,0.07499999999999996,0.3374999999999999,-0.7333333333333335,-0.4749999999999999,-0.17777777777777792
Austin,-4.440892098500626e-16,-0.6749999999999994,-2.1500000000000004,-0.4750000000000001,-0.0625,-0.8249999999999993,0.0625,0.14999999999999947,-0.1374999999999993,-0.5499999999999998,-0.9375000000000008
El Paso,7.114285714285713,5.8875,4.25,4.928571428571429,5.311111111111111,0.7499999999999996,4.357142857142857,5.0,5.325000000000001,4.8625,5.2875
Orlando,1.9777777777777776,2.1777777777777767,-0.16666666666666588,1.3111111111111111,1.3777777777777789,-1.722222222222221,1.3111111111111111,3.3444444444444437,1.8666666666666667,0.9111111111111116,1.2666666666666673
Jacksonville,1.7555555555555558,1.655555555555555,2.1111111111111107,1.4777777777777783,2.4888888888888885,0.3999999999999997,1.2777777777777766,1.1111111111111118,1.3888888888888882,1.1888888888888898,0.8444444444444446
Indianapolis,0.3111111111111106,9.868649107779167e-17,-0.011111111111111072,0.188888888888889,0.2555555555555568,-0.5444444444444443,0.5444444444444437,0.9111111111111108,-0.3888888888888886,-0.3666666666666664,0.7111111111111107
Richmond,0.5499999999999999,-0.3666666666666671,-0.03749999999999998,0.8250000000000002,-0.04444444444444468,-0.7333333333333338,0.13333333333333364,0.33333333333333354,0.5666666666666668,0.188888888888888,1.7999999999999996
Baltimore,4.311111111111111,5.122222222222222,4.2333333333333325,4.27777777777778,4.4,2.6000000000000005,4.288888888888889,4.311111111111111,4.344444444444445,5.5888888888888895,5.866666666666666
San Jose,1.122222222222222,1.1555555555555557,0.28888888888888914,-1.9571428571428573,-3.1444444444444457,-6.122222222222222,-4.377777777777776,-2.333333333333333,-2.1111111111111103,2.4888888888888894,5.333333333333333
Sacramento,2.666666666666667,2.466666666666667,3.2111111111111104,2.455555555555556,1.9888888888888896,0.911111111111112,1.0555555555555558,1.3666666666666665,2.1444444444444444,2.355555555555556,2.2222222222222223
Las Vegas,6.2333333333333325,6.5124999999999975,5.9,6.7444444444444445,7.777777777777778,2.5333333333333337,4.311111111111112,6.21111111111111,5.688888888888887,6.8,5.5
Portland,2.288888888888889,2.033333333333333,0.8374999999999999,1.4222222222222225,-0.2555555555555553,-1.7444444444444445,0.9888888888888888,1.7444444444444442,1.85,1.2555555555555549,1.45
Salt Lake City,4.366666666666666,4.2333333333333325,5.777777777777778,5.844444444444445,3.066666666666667,4.042857142857144,6.2444444444444445,5.811111111111113,3.7,4.411111111111111,4.762499999999998
Omaha,2.7222222222222223,3.9111111111111097,1.9777777777777783,2.7444444444444445,4.0,1.1777777777777771,-0.3000000000000003,0.422222222222222,1.5444444444444447,1.5555555555555558,1.4888888888888892
Oklahoma City,0.2250000000000001,0.4124999999999999,1.3125,1.9666666666666668,1.5888888888888892,0.06666666666666643,0.9888888888888888,0.9999999999999996,0.2999999999999997,0.011111111111111665,0.8111111111111116
San Antonio,-4.0,0.25000000000000044,-0.07500000000000018,-1.15,-0.6999999999999997,-1.0249999999999997,0.014285714285715503,0.4874999999999989,0.5625000000000004,-0.4624999999999994,-0.9749999999999996
Raleigh,2.9555555555555566,3.1666666666666665,2.055555555555556,1.4999999999999996,0.9888888888888884,-0.06666666666666604,1.4444444444444449,2.1,0.5666666666666665,1.6555555555555554,2.7888888888888883
Cleveland,1.2444444444444445,1.5444444444444445,1.8333333333333333,4.188888888888888,4.422222222222222,1.2666666666666666,-0.6777777777777776,0.38888888888888895,0.17777777777777773,2.1555555555555563,2.6333333333333337
Cincinnati,-2.1,-1.9555555555555557,-1.1750000000000005,-3.8222222222222233,-0.8111111111111113,-1.9,-0.011111111111109887,0.7375000000000003,1.2000000000000002,0.17777777777777706,-1.1111111111111116
Nashville,-2.225,-1.6000000000000008,-2.157142857142857,-2.9666666666666672,-0.2428571428571433,-2.987499999999999,-0.011111111111111564,0.6333333333333334,-0.13749999999999973,-1.6571428571428573,-1.7571428571428578
Memphis,-1.2888888888888883,-2.5111111111111115,-1.6555555555555557,-2.4888888888888894,-2.1222222222222222,-2.8666666666666667,-3.3777777777777778,-3.3555555555555565,-1.9777777777777767,-1.7333333333333332,-2.644444444444444
Norfolk,0.7888888888888888,2.066666666666667,2.8555555555555565,2.1444444444444444,1.8444444444444448,-0.3777777777777776,-0.2555555555555553,0.09999999999999944,2.928571428571428,2.100000000000001,1.6500000000000004
Milwaukee,-3.244444444444444,-2.5555555555555562,-4.4444444444444455,-1.7000000000000004,-3.311111111111112,-5.45,-2.7888888888888888,-1.233333333333333,-0.6333333333333335,-1.8000000000000005,-1.4111111111111108
Buffalo,-0.12222222222222218,-1.0333333333333334,0.7999999999999998,1.2555555555555555,0.2444444444444452,-0.9333333333333336,-0.6111111111111105,-0.6666666666666664,-0.2444444444444445,0.7444444444444444,0.6111111111111113
Pittsburgh,2.4375,2.8666666666666667,1.52,3.775,2.3200000000000007,1.0444444444444438,1.9444444444444449,2.442857142857143,3.4857142857142853,3.8000000000000007,2.399999999999999
Minneapolis,1.655555555555556,1.0888888888888897,1.5555555555555551,1.7333333333333334,1.4333333333333336,-0.7999999999999995,2.7111111111111112,3.8777777777777787,4.375,1.8111111111111107,2.355555555555556
Honolulu,0.2444444444444448,0.4857142857142855,0.5444444444444438,0.6874999999999991,0.12222222222222234,-0.4333333333333328,0.15000000000000036,-0.15714285714285733,0.21428571428571366,-0.2111111111111109,0.13333333333333325
Seattle,2.6555555555555554,2.4375,3.3222222222222224,3.5222222222222226,3.688888888888889,1.333333333333334,2.7111111111111104,2.5888888888888895,2.775,3.4444444444444446,3.4875
Phoenix,5.544444444444443,5.199999999999998,4.757142857142855,3.5999999999999988,4.937500000000001,2.3000000000000007,6.555555555555558,4.128571428571427,4.933333333333334,4.65,5.677777777777778
San Diego,8.462499999999999,7.888888888888887,9.228571428571428,8.712499999999999,7.7666666666666675,4.2444444444444445,8.133333333333333,8.355555555555558,8.833333333333334,8.962500000000002,8.833333333333334
St. Louis,1.9,1.8875,2.3714285714285706,3.475,2.4999999999999987,-1.0166666666666673,-0.3285714285714292,1.0555555555555556,1.2555555555555564,1.5222222222222217,3.8125
New Orleans,2.1111111111111107,4.555555555555556,3.4555555555555566,3.0111111111111097,1.033333333333333,-0.6666666666666666,2.5888888888888895,2.8888888888888884,3.3888888888888893,3.688888888888889,3.333333333333333
