City,0,1,2,3,4,5,6,7,8,9,10
Mesa,-1.342857142857143,0.475,-1.3250000000000004,-0.7749999999999999,-2.3625,-2.55,0.7124999999999998,-0.7857142857142858,-1.9,-0.4749999999999999,-0.5624999999999998
Grand Prairie,1.75,0.6666666666666669,-2.1166666666666667,-4.25,-2.1166666666666667,-3.6714285714285713,9.828571428571427,2.7857142857142856,0.4857142857142857,0.8714285714285713,-0.4857142857142861
Irvine,-5.122222222222223,-4.322222222222223,-5.411111111111111,-6.044444444444442,-4.199999999999998,-8.511111111111111,-6.988888888888887,-3.6444444444444435,-3.4555555555555566,-4.199999999999998,-3.3888888888888884
New Haven,5.488888888888887,5.066666666666666,4.4,4.855555555555556,5.044444444444443,2.5222222222222226,4.2,5.9444444444444455,5.777777777777778,6.044444444444442,5.922222222222223
Fort Lauderdale,2.4399999999999986,1.760000000000001,1.6200000000000003,1.6399999999999992,1.25,1.079999999999999,3.9,1.7799999999999994,1.879999999999999,1.0999999999999992,1.6599999999999997
Long Beach,3.266666666666667,2.7875,2.5444444444444443,2.455555555555556,-1.3249999999999995,-4.0,-2.4111111111111105,2.3625000000000003,6.033333333333334,3.8888888888888897,4.27777777777778
Hartford,3.588888888888889,5.5875,3.1,3.011111111111111,4.1000000000000005,-1.2888888888888888,-0.44444444444444464,1.322222222222222,0.8666666666666666,2.8777777777777778,2.811111111111111
Providence,0.8499999999999996,-1.2500000000000004,0.06250000000000018,-0.9,-3.4428571428571435,-6.275,0.6749999999999997,2.175,2.3,1.1875,1.8
Birmingham,1.2,2.7125000000000012,1.6,4.525,4.35,-1.4499999999999995,-4.442857142857141,-0.09999999999999976,0.5624999999999999,2.085714285714286,-1.3428571428571427
St. Petersburg,2.233333333333333,1.1375,-0.06250000000000044,-0.377777777777778,-0.744444444444444,0.07777777777777889,1.1555555555555557,0.6000000000000001,0.8444444444444451,0.2555555555555553,0.5000000000000001
Virginia Beach,-1.942857142857143,-0.25,0.08333333333333304,1.2857142857142858,3.6833333333333336,-6.55,-3.942857142857144,-2.0666666666666664,-0.9714285714285712,-0.9714285714285712,-3.825
Oakland,-0.17142857142857146,-1.0166666666666664,-1.916666666666667,-2.142857142857143,-2.685714285714286,-6.042857142857143,-4.716666666666666,-3.6166666666666663,0.9714285714285712,0.18333333333333326,-1.2000000000000004
West Palm Beach,2.8499999999999988,3.033333333333333,2.7000000000000006,1.9500000000000008,2.025000000000001,0.22222222222222066,1.233333333333333,1.1249999999999991,1.1999999999999995,1.9111111111111119,2.1499999999999995
Louisville,2.888888888888889,5.1125,4.211111111111111,4.699999999999998,6.866666666666667,-1.7444444444444445,-4.122222222222224,-0.3111111111111111,0.8111111111111109,3.1333333333333337,3.688888888888889
Charlotte,0.6285714285714287,0.5571428571428572,-0.5428571428571426,0.3000000000000001,0.1142857142857144,-0.7714285714285709,-1.7428571428571424,0.2142857142857144,0.3857142857142857,1.0571428571428572,0.21428571428571447
Columbus,2.6285714285714294,2.8714285714285714,1.2142857142857142,1.6,3.275,0.4444444444444449,-0.6222222222222222,0.3375,1.1125,2.7625,1.6
San Bernardino,6.185714285714285,10.166666666666666,8.066666666666668,8.500000000000002,8.6875,6.025,7.7125,10.250000000000002,12.128571428571426,10.68,8.983333333333333
St. Paul,-2.533333333333333,1.0222222222222221,-0.5666666666666667,-0.9888888888888892,-1.4666666666666663,-4.7444444444444445,1.3125,1.2857142857142858,0.8111111111111111,1.8222222222222213,1.4333333333333336
Tucson,-0.4222222222222221,-1.3250000000000002,1.1666666666666663,0.3999999999999997,-1.5777777777777782,-5.288888888888889,-2.7888888888888888,2.4111111111111114,3.4555555555555566,5.188888888888889,2.9375
Fresno,-3.228571428571428,-4.155555555555555,-4.577777777777778,-4.977777777777779,-5.1375,-6.277777777777778,-2.855555555555555,-2.255555555555556,-3.511111111111111,-2.35,-0.47777777777777797
Albuquerque,-0.24285714285714305,1.3875000000000002,1.6499999999999997,-1.0399999999999996,2.1500000000000004,-1.8333333333333333,-0.7499999999999999,-1.4833333333333332,0.7333333333333334,0.3833333333333331,1.1166666666666665
Kansas City,0.6999999999999998,-0.3777777777777779,0.12222222222222233,1.5999999999999996,1.0285714285714285,-0.7444444444444446,2.7222222222222223,1.855555555555556,1.357142857142857,1.811111111111112,1.8285714285714287
Tulsa,-0.66,-0.4714285714285713,1.1571428571428573,0.5285714285714284,0.08000000000000032,-1.0285714285714282,0.15714285714285722,-0.2666666666666666,-0.9428571428571428,0.17142857142857132,0.014285714285714266
Ft. Worth,-0.05555555555555537,1.4333333333333331,-0.07500000000000001,1.8444444444444448,4.388888888888889,-5.355555555555556,-1.0285714285714291,0.8111111111111113,-1.9222222222222225,-0.2555555555555555,1.911111111111112
Austin,-0.014285714285714237,0.02857142857142822,-1.9166666666666667,-7.128571428571429,-5.928571428571429,-3.5999999999999988,10.571428571428571,4.742857142857143,0.8333333333333334,0.4857142857142856,-2.2857142857142856
El Paso,-1.8125000000000009,-1.385714285714286,-2.157142857142857,1.3666666666666671,-2.7,-6.3555555555555525,-4.024999999999999,-0.914285714285714,-1.1,-0.4000000000000001,-3.1199999999999988
Orlando,2.2111111111111112,1.2888888888888892,1.7777777777777777,0.5111111111111115,-2.6500000000000004,-3.333333333333333,4.65,1.7374999999999998,2.187500000000001,1.0750000000000002,0.7124999999999998
Jacksonville,1.975,1.5599999999999992,1.159999999999999,2.1800000000000006,2.039999999999999,0.020000000000000285,3.72,3.68,4.98,2.78,2.0400000000000005
