City,0,1,2,3,4,5,6,7,8,9,10
Mesa,8.2375,6.911111111111113,9.077777777777776,8.71111111111111,10.055555555555557,15.300000000000002,9.311111111111114,7.5,8.257142857142856,6.155555555555555,5.5666666666666655
Grand Prairie,-0.5000000000000001,2.1555555555555554,3.5777777777777784,7.588888888888889,10.433333333333332,16.8,8.644444444444446,3.9444444444444446,4.688888888888889,3.344444444444445,3.2777777777777777
Irvine,13.211111111111116,14.2,14.988888888888884,16.911111111111108,17.644444444444446,20.888888888888886,18.588888888888885,14.877777777777775,14.566666666666665,14.066666666666665,13.333333333333336
New Haven,-6.922222222222223,-4.388888888888889,-3.1,-0.4222222222222221,3.4111111111111114,8.08888888888889,3.9555555555555566,-2.355555555555556,-3.8222222222222215,-4.811111111111111,-6.844444444444445
Fort Lauderdale,20.2875,20.15,19.875,20.475,22.225,23.125000000000004,20.975,19.637500000000006,18.4625,18.8125,19.8
Long Beach,6.422222222222223,6.3875,6.166666666666666,7.355555555555558,11.2625,14.611111111111116,13.022222222222226,9.025,5.177777777777777,5.122222222222223,5.3
Hartford,-4.211111111111111,-3.6,-1.8333333333333333,-1.9111111111111108,1.4,6.2444444444444445,2.8777777777777778,-1.2555555555555549,-2.6,-3.777777777777777,-3.755555555555555
Providence,-3.625,-2.5000000000000004,-1.5250000000000004,0.975,3.9875,9.8,4.8375,1.2375000000000005,-2.9249999999999994,-4.65,-4.9125
Birmingham,2.4166666666666665,2.3625000000000003,6.9,7.774999999999999,12.683333333333332,16.8875,12.542857142857144,6.0625,4.1,4.0285714285714285,4.2
St. Petersburg,11.166666666666664,9.5,11.9375,14.07777777777778,17.655555555555555,19.67777777777778,14.888888888888893,12.233333333333333,11.544444444444444,9.68888888888889,9.755555555555556
Virginia Beach,5.385714285714287,6.028571428571429,8.687499999999998,9.455555555555557,9.6625,16.188888888888883,8.157142857142857,5.816666666666666,6.571428571428571,6.342857142857143,6.722222222222222
Oakland,9.214285714285714,9.733333333333333,11.2,11.185714285714283,12.514285714285714,15.571428571428573,14.916666666666664,14.0,8.8,8.971428571428572,10.733333333333334
West Palm Beach,15.0625,14.5,16.299999999999994,17.955555555555556,18.077777777777786,20.644444444444442,17.644444444444446,15.1375,13.755555555555556,12.9,13.455555555555556
Louisville,-5.6111111111111125,-3.7375,0.311111111111111,4.366666666666666,6.355555555555558,14.033333333333333,8.466666666666667,0.6666666666666666,-1.322222222222222,-3.0444444444444443,-3.2777777777777777
Charlotte,1.9857142857142849,3.171428571428572,3.814285714285714,6.428571428571429,10.914285714285716,15.214285714285715,7.128571428571428,1.9857142857142864,0.7999999999999999,-2.1428571428571432,-2.2857142857142856
Columbus,-9.162499999999998,-6.600000000000001,-2.6375,0.4333333333333333,4.388888888888889,11.300000000000002,4.4444444444444455,-2.6,-3.755555555555555,-4.011111111111111,-3.7
San Bernardino,-0.922222222222222,-1.7222222222222223,-0.6222222222222222,0.2888888888888889,1.5444444444444445,5.388888888888888,3.0222222222222217,-0.43333333333333335,-1.0444444444444445,-2.7888888888888888,-1.1333333333333333
St. Paul,-6.2333333333333325,-7.5777777777777775,-6.4222222222222225,-6.0,-3.7000000000000006,2.5888888888888895,-0.9125,-4.457142857142856,-4.9444444444444455,-7.455555555555555,-7.788888888888887
Tucson,4.311111111111111,4.925000000000002,3.7777777777777777,4.111111111111111,6.844444444444445,10.333333333333334,8.333333333333332,6.044444444444442,4.755555555555556,2.155555555555556,2.0875
Fresno,9.255555555555553,9.088888888888894,9.833333333333334,10.855555555555556,12.522222222222226,14.611111111111116,12.166666666666664,11.522222222222226,11.355555555555556,9.688888888888886,8.200000000000001
Albuquerque,-4.2375,-3.266666666666666,-2.3000000000000003,-0.4500000000000002,-0.5,5.3555555555555525,0.8555555555555554,-0.8666666666666665,-2.644444444444444,-3.644444444444445,-4.077777777777778
Kansas City,-5.6875,-5.488888888888887,-3.7000000000000006,-2.5428571428571423,-0.9571428571428572,6.977777777777778,-2.5333333333333328,-6.1111111111111125,-7.3000000000000025,-6.933333333333334,-7.314285714285715
Tulsa,-4.5,-2.344444444444445,-0.35555555555555585,2.9777777777777774,7.233333333333332,12.944444444444445,5.2444444444444445,3.1333333333333333,2.3888888888888893,1.0444444444444445,1.9777777777777776
Ft. Worth,4.744444444444444,4.866666666666666,7.85,7.644444444444442,11.41111111111111,17.088888888888892,6.742857142857143,6.666666666666666,6.977777777777778,3.7666666666666666,1.9777777777777776
Austin,1.6888888888888893,2.8222222222222224,4.455555555555557,9.633333333333336,13.7,19.700000000000006,8.933333333333332,2.1111111111111107,1.4625,1.955555555555556,4.98888888888889
El Paso,3.1375000000000006,2.9142857142857146,3.8285714285714296,1.5999999999999996,5.383333333333334,10.244444444444444,5.6999999999999975,2.2,2.0000000000000004,3.271428571428572,2.22
Orlando,10.133333333333333,9.822222222222225,9.322222222222225,10.077777777777778,14.68888888888889,19.866666666666667,14.8625,12.075,10.3,10.0125,9.375
Jacksonville,12.5,14.12,14.060000000000002,13.94,15.2,19.64,13.7,10.9,8.379999999999999,9.54,9.84
Indianapolis,-3.0222222222222226,-2.3,1.5555555555555554,4.822222222222221,8.0625,14.144444444444444,7.1625,2.4111111111111114,0.9625,-0.7555555555555553,-1.1102230246251563e-16
Richmond,-5.4375,-1.6749999999999998,-1.7428571428571424,-0.4124999999999999,6.1,14.511111111111116,7.7333333333333325,-0.2444444444444445,-3.587500000000001,-3.411111111111111,-3.2750000000000004
Baltimore,-2.0888888888888895,-2.033333333333333,-1.177777777777778,2.7222222222222223,7.155555555555555,13.144444444444444,6.855555555555558,1.6111111111111112,0.06666666666666662,-0.20000000000000007,-1.2222222222222223
San Jose,3.1,4.266666666666667,8.211111111111112,9.944444444444443,12.977777777777774,15.677777777777774,12.900000000000002,10.31111111111111,9.35,8.68888888888889,8.211111111111112
Sacramento,4.688888888888886,5.066666666666666,7.399999999999999,8.944444444444445,10.444444444444443,12.388888888888893,8.322222222222223,5.633333333333334,7.033333333333332,5.911111111111113,6.0
Las Vegas,1.2888888888888892,2.1,2.8375000000000004,3.966666666666667,4.7625,8.999999999999998,5.5555555555555545,4.311111111111111,3.588888888888889,2.966666666666667,2.7222222222222223
Portland,0.9222222222222224,2.1,2.2111111111111112,2.5888888888888895,4.811111111111111,10.800000000000002,7.671428571428572,6.6111111111111125,4.925000000000002,4.577777777777778,2.466666666666667
Salt Lake City,-4.877777777777777,-2.6111111111111107,-2.1222222222222222,-0.7555555555555554,1.6,4.2444444444444445,-0.4333333333333334,-3.4777777777777774,-2.5222222222222217,-4.4222222222222225,-5.277777777777779
Omaha,-7.4222222222222225,-6.8,-5.944444444444442,-3.2111111111111112,-0.5555555555555555,4.055555555555556,-7.401486830834377e-17,-3.511111111111111,-5.177777777777779,-5.98888888888889,-6.5555555555555545
Oklahoma City,-4.255555555555556,-3.7,-2.0444444444444443,1.9111111111111103,7.911111111111111,13.222222222222221,4.011111111111112,1.4333333333333331,-2.533333333333333,0.5666666666666665,-0.8222222222222222
San Antonio,3.466666666666667,3.555555555555556,5.366666666666667,9.144444444444446,13.577777777777774,20.877777777777773,12.033333333333335,5.377777777777778,4.366666666666668,4.755555555555556,5.51111111111111
Raleigh,-3.4,-2.588888888888889,1.242857142857143,4.8625,10.5625,15.233333333333334,6.433333333333334,2.557142857142857,6.319999999999999,1.7571428571428571,0.6857142857142858
Cleveland,-5.444444444444443,-6.5555555555555545,-4.711111111111111,-1.3666666666666667,4.388888888888888,9.544444444444443,3.0111111111111115,-0.6777777777777778,-1.9222222222222216,-2.4222222222222225,-3.7777777777777786
Cincinnati,-3.7666666666666666,-2.033333333333333,1.4222222222222218,2.7777777777777786,7.344444444444445,13.588888888888887,5.625,-0.6666666666666667,-4.2777777777777795,-3.7222222222222223,-2.0444444444444447
Nashville,-4.6625000000000005,-4.2875,-1.6,2.6285714285714294,8.0,12.955555555555556,7.3625,-0.8111111111111111,0.25555555555555537,1.5555555555555556,-2.614285714285714
Memphis,-3.1555555555555563,-0.9222222222222224,2.5888888888888895,2.9555555555555566,8.511111111111113,16.555555555555557,8.155555555555555,3.344444444444445,1.4888888888888887,2.533333333333333,1.6777777777777785
Norfolk,-0.2749999999999998,-2.7750000000000004,-3.2777777777777777,0.4888888888888887,5.433333333333334,11.488888888888884,5.177777777777779,-0.4249999999999999,-2.025,-2.7222222222222223,-4.2375
Milwaukee,-5.0625,-3.325,-1.525,-4.4875,-0.6999999999999998,5.433333333333333,3.388888888888889,-1.6555555555555557,-4.5555555555555545,-5.4444444444444455,-5.055555555555556
Buffalo,-8.144444444444442,-6.333333333333335,-1.7222222222222223,-0.13333333333333344,2.0777777777777784,8.9,1.9111111111111108,-1.4888888888888892,-2.2222222222222223,-4.133333333333333,-7.3444444444444414
Pittsburgh,-3.6166666666666663,-1.9000000000000004,-3.3333333333333326,-1.0166666666666668,1.9857142857142849,9.2,5.2200000000000015,-1.1285714285714286,0.4599999999999999,-3.414285714285714,-5.68
