City,0,1,2,3,4,5,6,7,8,9,10
Kansas City,16.585714285714285,14.3,12.685714285714285,17.3,20.466666666666665,23.485714285714284,18.785714285714285,16.2,12.071428571428573,9.385714285714283,12.216666666666667
Tulsa,19.4,19.633333333333333,20.8,21.54444444444444,22.844444444444445,25.000000000000004,22.066666666666666,19.933333333333334,18.83333333333333,16.61111111111111,16.099999999999998
Ft. Worth,21.188888888888886,20.9875,21.725,23.03333333333333,24.06666666666667,25.94444444444445,22.288888888888888,19.8625,17.6375,19.133333333333333,18.811111111111114
Austin,20.78888888888889,19.577777777777776,19.81111111111111,20.48888888888889,21.91111111111111,25.0,20.92222222222221,19.18888888888889,18.14444444444445,17.177777777777774,19.01111111111111
El Paso,13.966666666666667,15.550000000000002,14.66,17.057142857142857,17.46,20.37777777777778,16.375,15.025000000000002,15.716666666666667,19.3875,13.8
Orlando,21.42222222222221,22.41111111111111,22.23333333333333,23.277777777777786,23.45555555555556,24.67777777777778,23.0,22.47777777777778,20.38571428571429,22.566666666666666,20.7
Jacksonville,22.766666666666666,22.5,23.211111111111112,22.33333333333333,22.74444444444444,25.88888888888889,24.011111111111113,23.47777777777778,22.766666666666666,22.375,22.175
Indianapolis,18.11111111111111,17.766666666666666,18.21111111111113,18.22222222222221,19.87777777777778,22.03333333333333,19.82222222222222,19.066666666666666,17.155555555555555,15.233333333333333,14.444444444444445
Richmond,19.5,19.82222222222222,17.95555555555556,18.566666666666674,21.3,22.53333333333333,20.055555555555557,17.522222222222226,17.133333333333333,16.1,14.988888888888884
Baltimore,15.933333333333335,15.244444444444444,16.655555555555555,17.411111111111108,19.200000000000006,20.944444444444443,18.21111111111113,15.5,15.18888888888889,14.711111111111116,13.7
San Jose,18.8875,18.9,20.733333333333334,21.68888888888889,22.477777777777767,24.43333333333333,23.21250000000001,20.2875,14.377777777777775,14.575,14.0125
Sacramento,13.4,14.4375,15.362500000000002,16.387500000000006,18.2625,19.925,18.1375,15.2625,13.875,12.775,13.0625
Las Vegas,18.266666666666666,18.33333333333333,20.0875,19.21111111111111,19.766666666666666,22.95555555555555,20.044444444444444,19.066666666666674,17.344444444444445,15.677777777777779,15.988888888888884
Portland,10.255555555555556,10.366666666666667,10.444444444444443,10.177777777777779,10.933333333333335,17.288888888888884,12.944444444444445,11.42222222222222,11.588888888888887,10.922222222222222,9.522222222222222
Salt Lake City,10.333333333333334,12.81111111111111,13.4,12.800000000000002,13.744444444444444,15.633333333333333,12.833333333333336,11.01111111111111,8.122222222222222,8.144444444444442,8.888888888888891
Omaha,12.557142857142857,11.742857142857144,13.342857142857143,15.714285714285715,18.814285714285713,21.18571428571429,18.9,16.033333333333335,11.0,9.433333333333334,7.150000000000001
Oklahoma City,17.088888888888892,17.155555555555555,18.83333333333333,20.700000000000006,22.16666666666667,24.20000000000001,20.64444444444445,19.522222222222226,18.511111111111113,13.522222222222226,13.033333333333333
San Antonio,21.488888888888887,21.844444444444452,21.055555555555557,21.311111111111114,22.75555555555556,25.25555555555556,22.65555555555556,20.111111111111114,19.37777777777778,18.82222222222222,19.81111111111111
Raleigh,14.371428571428574,17.4375,18.616666666666664,17.9,19.3625,21.433333333333326,18.033333333333328,16.75714285714286,14.299999999999995,15.125,15.0125
Cleveland,13.955555555555556,12.711111111111107,11.65555555555556,12.9875,14.933333333333335,19.322222222222226,17.14444444444445,15.300000000000002,13.975,12.422222222222222,11.199999999999998
Cincinnati,18.2125,18.275,17.644444444444446,18.975,20.81428571428572,22.722222222222207,20.775,21.67142857142857,19.1625,16.02857142857143,15.728571428571431
Nashville,16.014285714285712,16.787499999999998,16.711111111111116,16.5875,18.2875,21.12222222222222,18.8375,16.75714285714286,15.157142857142858,13.88,11.7375
Memphis,18.95555555555556,19.75555555555556,19.6,21.044444444444444,22.15555555555556,24.555555555555557,22.33333333333333,21.53333333333333,16.72222222222222,15.077777777777774,15.8
Norfolk,10.322222222222225,11.911111111111113,11.844444444444445,14.2,17.099999999999998,20.688888888888886,14.377777777777775,13.344444444444445,11.3875,12.722222222222225,10.555555555555557
Milwaukee,12.644444444444444,11.777777777777775,13.455555555555556,14.644444444444444,16.27777777777778,20.366666666666667,16.977777777777778,12.955555555555556,12.155555555555555,10.377777777777775,9.433333333333332
Buffalo,10.555555555555557,11.122222222222225,13.877777777777775,13.444444444444445,15.866666666666665,19.322222222222226,17.711111111111116,15.122222222222225,12.244444444444444,11.722222222222221,10.944444444444445
Pittsburgh,11.466666666666667,15.1375,15.488888888888884,14.77142857142857,17.23333333333333,19.122222222222227,17.2625,16.8,12.580000000000002,12.333333333333336,8.642857142857142
Minneapolis,11.722222222222221,11.499999999999998,12.855555555555556,15.233333333333334,17.833333333333332,20.566666666666666,16.722222222222218,12.344444444444445,8.71111111111111,7.588888888888887,8.511111111111113
Honolulu,23.822222222222226,23.866666666666664,23.966666666666665,24.12222222222222,24.1,25.94444444444445,24.67142857142857,23.44444444444445,23.633333333333336,23.633333333333336,23.644444444444453
Seattle,11.555555555555555,10.244444444444444,10.544444444444443,12.033333333333333,12.111111111111107,13.8,12.711111111111116,10.455555555555557,10.144444444444446,8.81111111111111,9.4
Phoenix,20.17142857142857,19.88888888888889,19.4125,19.7125,20.055555555555557,21.33333333333333,19.950000000000006,18.6875,17.722222222222218,16.788888888888884,16.477777777777778
San Diego,12.777777777777779,13.155555555555555,13.5875,15.733333333333333,16.177777777777774,17.722222222222218,15.622222222222225,14.988888888888884,12.1,11.377777777777775,10.355555555555558
St. Louis,18.277777777777786,17.544444444444444,17.54444444444444,17.966666666666665,20.62222222222222,22.95555555555556,19.444444444444443,17.66666666666667,15.733333333333327,12.844444444444445,12.9
New Orleans,19.15555555555555,19.700000000000006,19.33333333333333,21.055555555555557,21.855555555555554,24.93333333333333,24.23333333333333,20.966666666666672,17.200000000000006,15.422222222222226,16.855555555555554
Dallas,23.277777777777786,23.855555555555558,23.81111111111111,24.41111111111111,24.177777777777766,25.57777777777777,23.711111111111112,23.26666666666667,22.288888888888888,21.53333333333333,20.54444444444444
Tampa,22.522222222222233,21.477777777777767,21.977777777777767,22.277777777777786,23.0,24.511111111111113,23.644444444444453,22.41111111111111,22.055555555555557,21.722222222222207,20.92222222222221
Philadelphia,12.1,10.677777777777775,11.788888888888884,14.244444444444444,15.9125,19.81111111111112,16.366666666666667,11.733333333333333,10.288888888888893,9.611111111111112,9.433333333333332
Detroit,13.533333333333333,12.533333333333333,14.322222222222226,14.677777777777779,17.68888888888889,20.111111111111114,18.01111111111111,13.511111111111116,13.133333333333333,12.888888888888893,11.311111111111117
San Francisco,11.055555555555555,11.222222222222221,14.622222222222225,15.733333333333333,19.766666666666666,23.344444444444445,20.188888888888886,14.811111111111117,11.677777777777774,13.499999999999998,12.466666666666667
Denver,13.242857142857142,14.025,11.655555555555555,9.566666666666666,14.2,18.277777777777775,12.312499999999998,9.388888888888893,10.000000000000002,8.644444444444446,10.811111111111114
Houston,21.1,21.844444444444452,21.722222222222207,22.777777777777786,24.15,26.366666666666664,24.44444444444445,23.07777777777777,19.433333333333326,18.200000000000006,19.81111111111111
Miami,24.68888888888889,24.25555555555556,24.56666666666667,24.377777777777766,25.44444444444445,26.377777777777766,25.18888888888889,25.36666666666667,24.75555555555556,23.26666666666667,23.644444444444453
Atlanta,21.6625,22.0125,22.2125,22.4375,22.842857142857145,24.56666666666667,23.125,22.0625,21.6125,21.537500000000005,21.450000000000006
Chicago,15.4,14.255555555555556,15.500000000000005,16.033333333333335,16.737499999999994,21.54444444444445,19.077777777777786,14.633333333333333,11.355555555555556,10.377777777777775,11.699999999999998
Los Angeles,19.588888888888885,21.177777777777774,23.03333333333333,23.82222222222222,24.9,26.44444444444445,25.077777777777786,22.488888888888887,19.766666666666666,19.12222222222222,19.33333333333333
"Washington, D.C.",16.188888888888883,16.24444444444444,16.22222222222222,17.04444444444444,19.011111111111113,22.04444444444444,19.933333333333334,15.944444444444445,14.18888888888889,12.822222222222226,13.288888888888886
New York,13.400000000000002,13.328571428571427,13.033333333333335,14.9375,18.4,20.422222222222224,17.77777777777778,13.414285714285713,12.575,12.500000000000002,11.533333333333335
