City,0,1,2,3,4,5,6,7,8,9,10
Mesa,1.0166666666666657,1.75,-0.7333333333333331,1.2999999999999996,0.2833333333333332,0.6166666666666659,0.20000000000000048,-0.383333333333334,-1.3000000000000007,0.45000000000000046,1.0999999999999996
Grand Prairie,,,,,,,,,,,
Irvine,-0.02222222222222254,-1.462500000000001,-2.3000000000000003,-4.333333333333333,-5.566666666666666,-7.266666666666664,-5.422222222222223,-2.322222222222222,-0.5111111111111108,0.9222222222222227,1.7999999999999994
Fort Lauderdale,1.0,1.0555555555555556,2.1777777777777776,1.1,0.40000000000000036,-0.2875000000000001,1.6111111111111118,2.044444444444445,0.9888888888888887,0.9555555555555562,1.6111111111111107
Long Beach,-0.36666666666666714,-0.36666666666666753,-1.7888888888888888,-3.211111111111111,-4.877777777777776,-6.944444444444446,-5.033333333333335,-3.155555555555556,-1.9888888888888898,-1.4888888888888896,-0.566666666666668
Hartford,4.577777777777778,3.177777777777778,3.0555555555555562,2.888888888888889,3.511111111111111,2.255555555555555,2.966666666666667,2.833333333333334,2.8444444444444446,3.537499999999999,3.0999999999999996
Providence,0.242857142857142,0.5428571428571421,-0.08571428571428642,-0.15714285714285733,0.016666666666666902,0.0,1.2000000000000004,1.6714285714285713,1.271428571428571,0.6285714285714279,0.39999999999999986
Virginia Beach,-0.5714285714285724,-1.528571428571429,-2.0,0.1,-0.25714285714285723,-4.35,-1.4142857142857146,-2.9833333333333347,-3.7600000000000007,-2.920000000000001,-2.2166666666666672
Oakland,0.19999999999999968,-1.0374999999999999,-1.6750000000000005,-4.1625,-8.185714285714285,-10.787500000000001,-7.924999999999999,-6.125,-3.6749999999999994,-2.3499999999999996,-3.125
West Palm Beach,0.7875000000000005,1.025,0.8375000000000004,1.688888888888889,0.3000000000000007,-0.5111111111111116,0.15000000000000124,0.4375000000000009,1.0750000000000006,1.2500000000000009,1.1888888888888896
Louisville,2.1375,1.6,2.7,3.8125,4.387499999999999,0.850000000000001,0.08749999999999991,0.6874999999999998,2.4250000000000003,3.812500000000001,2.2249999999999996
Columbus,0.8111111111111118,1.7222222222222219,1.233333333333334,1.5285714285714287,2.655555555555556,0.22500000000000053,1.2000000000000004,1.9874999999999996,-0.5444444444444443,1.5142857142857145,0.7624999999999991
San Bernardino,6.587499999999999,7.7375,7.28888888888889,6.9,7.444444444444445,3.1333333333333337,6.477777777777777,7.7125,6.512499999999999,6.144444444444444,6.3625
St. Paul,2.0555555555555554,2.5333333333333337,0.7888888888888902,0.722222222222222,0.311111111111112,-0.7222222222222219,4.277777777777778,4.344444444444446,0.37777777777777705,2.411111111111112,3.5888888888888895
Tucson,5.885714285714286,6.9142857142857155,5.9142857142857155,3.9125,3.085714285714285,1.1749999999999998,7.757142857142858,9.528571428571428,6.912499999999998,7.275000000000002,8.657142857142857
Fresno,-3.6250000000000004,-4.377777777777778,-3.877777777777778,-4.688888888888889,-4.5,-5.777777777777778,-1.0857142857142859,-1.875,-1.485714285714285,-2.120000000000001,-0.7375000000000003
Albuquerque,0.5666666666666667,1.1857142857142853,1.2399999999999998,0.8624999999999996,1.3111111111111111,-1.2888888888888883,1.3857142857142861,1.7428571428571424,1.1250000000000002,1.828571428571428,-0.18749999999999933
Kansas City,-0.1111111111111123,0.8666666666666667,-0.8666666666666667,-0.07777777777777849,-0.4333333333333332,-1.7222222222222225,1.4222222222222232,-0.29999999999999954,-0.0777777777777777,-0.3125000000000002,-0.9625000000000012
Ft. Worth,0.13749999999999973,0.41249999999999964,0.4375,1.025,0.5,-0.5000000000000004,-0.014285714285714997,0.2499999999999991,0.4250000000000007,-0.31428571428571467,0.1875000000000009
Austin,-1.316666666666667,-2.066666666666667,-1.9166666666666672,-1.8333333333333333,-1.549999999999999,-3.083333333333334,-1.4666666666666661,-0.8166666666666664,-2.0500000000000003,-2.5833333333333335,-1.4499999999999993
Indianapolis,0.6222222222222223,-0.2888888888888875,-0.4888888888888887,-0.1111111111111111,-0.47777777777777747,-0.8444444444444434,-0.7444444444444448,-0.6222222222222223,-0.5111111111111103,0.01111111111111048,0.17777777777777792
Baltimore,4.325000000000001,5.033333333333333,5.144444444444445,4.699999999999999,5.188888888888887,2.5888888888888895,4.01111111111111,5.200000000000001,6.1000000000000005,4.3,4.011111111111112
San Jose,-3.3375000000000004,-3.7999999999999994,-4.662499999999999,-5.824999999999999,-6.977777777777778,-9.6,-8.855555555555556,-6.977777777777778,-5.942857142857143,-1.6666666666666665,-1.6555555555555557
Sacramento,1.6111111111111105,2.1,2.2777777777777777,1.9222222222222223,0.5555555555555556,-0.7888888888888899,0.9999999999999996,1.655555555555556,2.1333333333333337,1.8888888888888888,2.233333333333334
Las Vegas,6.377777777777777,6.683333333333333,7.522222222222222,6.422222222222223,5.111111111111111,0.5777777777777781,2.888888888888889,4.377777777777778,2.850000000000001,5.133333333333331,5.766666666666667
Portland,2.1111111111111103,2.2111111111111112,1.9777777777777774,1.9000000000000001,1.311111111111111,-0.7666666666666665,1.4333333333333333,0.9333333333333333,1.5444444444444445,1.4888888888888892,1.6777777777777778
Salt Lake City,6.7,7.400000000000001,7.42857142857143,5.1000000000000005,4.885714285714286,5.0,7.385714285714286,8.471428571428573,7.4142857142857155,7.971428571428571,7.671428571428572
Omaha,2.4111111111111114,2.2888888888888896,2.4375,2.600000000000001,4.922222222222222,-0.6777777777777764,0.011111111111111467,1.1111111111111112,1.8444444444444446,2.0999999999999996,3.1250000000000004
