City,0,1,2,3,4,5,6,7,8,9,10
Ft. Worth,26.95,26.95,26.825,27.499999999999996,26.95,27.6875,26.799999999999997,26.9375,26.5375,25.275,24.7125
Austin,22.666666666666668,22.66666666666666,22.7,23.233333333333334,23.23333333333333,23.96666666666667,24.166666666666668,23.599999999999998,22.483333333333334,22.683333333333337,22.7
Indianapolis,21.666666666666668,21.299999999999997,20.62222222222222,22.155555555555555,22.422222222222224,23.822222222222223,22.455555555555556,20.677777777777777,19.566666666666666,20.077777777777776,21.044444444444444
Baltimore,22.287499999999998,22.0,22.91111111111111,23.95555555555556,25.97777777777778,26.666666666666668,23.644444444444446,22.966666666666665,22.72222222222222,22.277777777777775,21.91111111111111
San Jose,15.544444444444444,15.911111111111113,15.855555555555558,16.233333333333334,17.11111111111111,18.3,16.688888888888886,15.788888888888888,14.766666666666667,14.57777777777778,14.200000000000001
Sacramento,16.055555555555554,16.43333333333333,17.644444444444446,19.822222222222223,20.744444444444447,22.83333333333333,21.5,19.255555555555553,17.144444444444446,16.4,16.17777777777778
Las Vegas,26.11111111111111,26.3,26.91111111111111,27.84444444444444,28.877777777777776,29.34444444444444,27.14444444444445,26.41111111111111,25.3,25.566666666666666,25.877777777777776
Portland,15.144444444444442,14.433333333333334,14.933333333333334,15.600000000000001,16.055555555555557,18.533333333333335,17.53333333333333,16.3,15.488888888888889,15.122222222222222,15.133333333333333
Salt Lake City,18.728571428571428,19.12857142857143,19.857142857142858,18.5,19.614285714285717,23.014285714285712,22.557142857142857,21.25714285714286,19.985714285714288,22.685714285714287,21.585714285714285
Omaha,20.31111111111111,20.866666666666667,21.366666666666664,20.877777777777776,24.56666666666667,23.211111111111112,20.566666666666663,19.87777777777778,19.56666666666667,19.26666666666667,19.98888888888889
Raleigh,21.233333333333334,22.233333333333334,22.833333333333332,22.955555555555556,23.988888888888894,23.455555555555556,22.766666666666666,22.477777777777778,22.833333333333336,22.100000000000005,22.044444444444444
Cleveland,19.077777777777776,18.766666666666666,19.566666666666666,20.422222222222228,23.21111111111111,22.655555555555555,21.366666666666664,19.86666666666667,18.277777777777775,17.288888888888888,18.644444444444446
Cincinnati,17.53333333333333,17.833333333333332,18.711111111111112,19.37777777777778,20.5,21.633333333333333,20.988888888888894,18.96666666666667,18.27777777777778,17.77777777777778,17.84444444444444
Nashville,19.8625,19.933333333333334,18.6875,19.587500000000002,20.922222222222224,21.85,21.377777777777776,20.7,18.644444444444446,19.525,20.977777777777774
Memphis,22.22222222222222,22.4,22.366666666666667,22.844444444444445,22.72222222222222,23.137500000000003,22.850000000000005,22.425,20.75,20.687499999999996,20.4875
Norfolk,22.95555555555556,23.144444444444446,22.833333333333336,23.633333333333333,24.211111111111116,23.822222222222226,23.6125,22.4,21.84444444444445,22.522222222222226,21.977777777777774
Milwaukee,12.6625,13.475000000000001,16.325,16.087500000000002,17.175,19.7875,19.9375,16.2375,15.012499999999998,13.837499999999999,13.475
Buffalo,15.255555555555556,16.866666666666667,18.77777777777778,18.700000000000003,21.48888888888889,21.92222222222222,19.26666666666667,18.200000000000003,16.5,16.533333333333335,17.099999999999998
Pittsburgh,19.577777777777776,19.916666666666668,21.27777777777778,20.566666666666666,21.671428571428574,21.875,22.211111111111112,19.822222222222226,18.900000000000002,16.24,18.38888888888889
Minneapolis,17.155555555555555,16.8,18.022222222222226,20.37777777777778,19.333333333333336,22.38888888888889,24.18888888888889,19.866666666666664,18.83333333333333,18.566666666666666,18.666666666666668
