City,0,1,2,3,4,5,6,7,8,9,10
Albuquerque,19.48888888888889,19.999999999999996,19.5875,18.1,19.38888888888889,23.199999999999996,19.244444444444447,18.655555555555555,18.6625,17.7,19.622222222222224
Kansas City,21.72222222222223,20.666666666666668,23.57777777777778,22.96666666666667,23.444444444444443,26.43333333333333,23.533333333333335,22.711111111111112,21.477777777777774,21.61111111111111,23.33333333333333
Ft. Worth,26.8125,26.537499999999994,26.3875,26.474999999999998,26.45,28.187500000000004,26.6,26.687500000000004,26.1125,25.157142857142855,24.525
Austin,23.657142857142862,24.3,24.514285714285712,24.814285714285713,24.571428571428577,27.228571428571428,25.142857142857142,23.87142857142857,23.971428571428568,25.071428571428577,24.114285714285717
Indianapolis,21.04444444444444,21.58888888888889,21.11111111111111,22.26666666666667,22.900000000000002,24.66666666666667,23.2,21.3,20.07777777777778,20.06666666666667,20.866666666666667
Baltimore,17.633333333333333,16.96666666666667,17.766666666666666,19.255555555555553,20.78888888888889,24.077777777777783,19.633333333333333,17.766666666666666,16.62222222222222,17.977777777777778,17.9
San Jose,18.812499999999996,19.71111111111111,20.2125,21.9375,24.08888888888889,27.89999999999999,25.54444444444444,22.766666666666666,21.585714285714285,16.244444444444447,15.855555555555558
Sacramento,14.444444444444445,14.333333333333334,15.366666666666665,17.9,20.188888888888886,23.622222222222224,20.5,17.6,15.011111111111111,14.511111111111108,13.944444444444445
Las Vegas,19.733333333333334,19.900000000000002,19.388888888888886,21.42222222222222,23.766666666666666,28.76666666666667,24.255555555555556,22.03333333333334,22.4875,20.433333333333334,20.111111111111107
Portland,13.033333333333335,12.222222222222221,12.955555555555556,13.700000000000001,14.744444444444444,19.300000000000004,16.1,15.366666666666667,13.944444444444443,13.633333333333335,13.455555555555556
Salt Lake City,12.666666666666664,12.41111111111111,13.122222222222222,13.622222222222224,14.877777777777778,18.12222222222222,15.133333333333335,12.811111111111112,12.733333333333334,14.488888888888889,14.066666666666666
Omaha,17.900000000000002,18.577777777777776,18.825,18.277777777777775,19.644444444444446,23.888888888888893,20.555555555555557,18.76666666666667,17.72222222222222,17.166666666666664,16.5875
Raleigh,19.88888888888889,20.5625,20.328571428571426,21.255555555555556,22.212500000000002,23.766666666666673,21.725000000000005,21.533333333333335,20.944444444444443,21.12222222222222,20.87777777777778
Cleveland,16.92222222222222,15.666666666666666,16.91111111111111,17.022222222222226,19.200000000000003,22.222222222222218,19.811111111111114,18.522222222222222,15.17777777777778,14.7875,15.866666666666667
Cincinnati,18.3375,18.487500000000004,19.299999999999997,20.775,22.362499999999997,25.622222222222224,22.071428571428573,20.2,19.442857142857143,18.657142857142862,18.750000000000004
Nashville,19.449999999999996,19.525,19.4375,20.728571428571428,21.375,24.322222222222226,22.425,20.962500000000002,20.3375,20.974999999999994,20.762500000000003
Memphis,24.333333333333332,24.388888888888893,24.866666666666664,24.833333333333332,26.188888888888886,27.455555555555552,25.122222222222224,23.399999999999995,22.1,22.533333333333335,22.533333333333335
Norfolk,20.744444444444447,21.099999999999998,21.355555555555554,20.666666666666668,22.022222222222222,24.311111111111117,22.58888888888889,20.5,20.066666666666666,20.677777777777777,19.944444444444443
Milwaukee,15.866666666666665,16.177777777777777,18.68888888888889,18.522222222222222,20.633333333333333,23.811111111111117,21.77777777777778,17.06666666666667,16.799999999999997,15.355555555555558,15.97777777777778
Buffalo,15.055555555555555,15.922222222222224,17.522222222222226,18.16666666666667,19.388888888888893,22.15555555555555,18.644444444444442,16.61111111111111,16.233333333333334,15.099999999999998,16.244444444444444
Pittsburgh,19.0875,18.587500000000002,19.76,21.25,20.485714285714288,22.77777777777777,21.23333333333333,17.987500000000004,16.585714285714285,15.0,18.32
Minneapolis,13.011111111111111,14.622222222222225,17.666666666666668,19.322222222222223,19.68888888888889,24.066666666666674,19.677777777777777,17.444444444444443,17.27777777777778,16.177777777777777,15.055555555555555
Honolulu,24.075000000000003,24.17777777777778,24.18888888888889,24.733333333333334,24.755555555555556,25.877777777777776,25.055555555555557,24.87777777777778,24.37142857142857,24.144444444444446,24.3
Seattle,11.8125,11.3875,11.799999999999999,13.1875,14.1,17.04444444444444,14.766666666666667,13.9,12.275,12.155555555555555,11.466666666666667
Phoenix,19.444444444444443,19.566666666666663,19.4375,20.611111111111107,21.233333333333334,25.366666666666667,21.75,21.788888888888884,21.6,20.67777777777778,20.325000000000003
San Diego,15.188888888888888,16.08888888888889,15.987499999999999,18.125,18.957142857142856,21.066666666666666,19.200000000000003,18.8875,17.38888888888889,15.622222222222222,14.9375
St. Louis,22.1,22.15555555555556,22.711111111111112,22.9,24.833333333333332,25.988888888888887,24.58888888888889,22.955555555555556,20.733333333333334,21.177777777777777,22.41111111111111
New Orleans,23.266666666666666,22.966666666666665,23.255555555555553,22.944444444444443,24.150000000000002,25.466666666666665,24.5,23.81111111111111,23.43333333333333,22.944444444444446,23.18888888888889
Dallas,26.03333333333333,26.655555555555555,26.311111111111114,26.055555555555554,26.411111111111108,28.444444444444443,27.777777777777775,26.166666666666668,26.28888888888888,26.177777777777774,25.299999999999997
Philadelphia,17.144444444444446,16.91111111111111,16.977777777777774,17.35,19.522222222222222,23.444444444444446,19.700000000000003,18.211111111111112,16.11111111111111,16.16666666666667,16.41111111111111
Detroit,15.922222222222224,17.033333333333335,19.022222222222226,19.63333333333334,21.525000000000002,24.122222222222227,20.54444444444444,17.475,16.42222222222222,17.033333333333335,16.299999999999997
San Francisco,10.655555555555555,10.366666666666667,9.68888888888889,9.5,10.35,17.711111111111112,12.600000000000001,11.233333333333333,9.988888888888889,9.444444444444445,11.433333333333332
Denver,11.5125,14.400000000000002,15.311111111111112,14.81111111111111,17.833333333333336,23.311111111111114,16.77777777777778,16.644444444444442,16.555555555555557,14.955555555555556,16.91111111111111
Miami,25.111111111111114,25.855555555555554,25.255555555555553,25.188888888888886,25.01111111111111,27.477777777777774,26.544444444444437,26.12222222222222,25.81111111111111,25.044444444444444,24.98888888888889
Chicago,17.77777777777778,18.34444444444445,18.4,18.433333333333334,21.4625,24.177777777777784,21.355555555555554,21.0,19.255555555555553,19.166666666666668,18.711111111111112
Los Angeles,20.188888888888886,21.122222222222224,22.41111111111111,23.53333333333333,25.58888888888889,27.955555555555552,26.466666666666665,25.066666666666663,23.07777777777778,21.31111111111111,20.866666666666667
"Washington, D.C.",20.377777777777776,20.733333333333334,20.977777777777774,21.8,22.57777777777778,24.933333333333337,23.322222222222226,21.422222222222224,19.58888888888889,19.855555555555554,18.944444444444446
New York,17.711111111111112,17.928571428571427,18.325,17.150000000000002,19.499999999999996,23.57777777777778,18.833333333333336,16.477777777777778,16.233333333333334,16.844444444444445,15.97777777777778
